"","Fri","Mon","Sat","Sun","Thu","Tue","Wed","year","collision_date","temp","fog","NUM_COLLISIONS"
"1",1,0,0,0,0,0,0,2015,"2015-01-02",40.4,0,442
"2",0,0,1,0,0,0,0,2015,"2015-01-03",34.5,0,456
"3",0,1,0,0,0,0,0,2015,"2015-01-05",44,0,498
"4",0,0,0,0,0,1,0,2015,"2015-01-06",20.8,0,777
"5",0,0,0,0,0,0,1,2015,"2015-01-07",22.6,0,538
"6",0,0,0,0,1,0,0,2015,"2015-01-08",13.1,0,573
"7",1,0,0,0,0,0,0,2015,"2015-01-09",35.2,0,751
"8",0,0,1,0,0,0,0,2015,"2015-01-10",26.9,0,481
"9",0,1,0,0,0,0,0,2015,"2015-01-12",40.9,1,580
"10",0,0,0,0,0,1,0,2015,"2015-01-13",32.6,0,613
"11",0,0,0,0,0,0,1,2015,"2015-01-14",32.1,0,506
"12",0,0,0,0,1,0,0,2015,"2015-01-15",35.8,0,548
"13",1,0,0,0,0,0,0,2015,"2015-01-16",34.5,0,563
"14",0,0,1,0,0,0,0,2015,"2015-01-17",20.2,0,495
"15",0,1,0,0,0,0,0,2015,"2015-01-19",41.7,0,496
"16",0,0,0,0,0,1,0,2015,"2015-01-20",35.7,0,500
"17",0,0,0,0,0,0,1,2015,"2015-01-21",32.3,0,495
"18",0,0,0,0,1,0,0,2015,"2015-01-22",35.5,0,508
"19",1,0,0,0,0,0,0,2015,"2015-01-23",31.6,0,598
"20",0,0,1,0,0,0,0,2015,"2015-01-24",38.5,0,428
"21",0,1,0,0,0,0,0,2015,"2015-01-26",31.2,0,484
"22",0,0,0,0,0,0,1,2015,"2015-01-28",21.6,0,458
"23",0,0,0,0,1,0,0,2015,"2015-01-29",29.2,0,519
"24",1,0,0,0,0,0,0,2015,"2015-01-30",35.1,0,622
"25",0,0,1,0,0,0,0,2015,"2015-01-31",24.5,0,526
"26",0,1,0,0,0,0,0,2015,"2015-02-02",33.1,1,680
"27",0,0,0,0,0,1,0,2015,"2015-02-03",21,0,740
"28",0,0,0,0,0,0,1,2015,"2015-02-04",28.1,0,585
"29",0,0,0,0,1,0,0,2015,"2015-02-05",34.1,1,569
"30",1,0,0,0,0,0,0,2015,"2015-02-06",16.8,0,652
"31",0,0,1,0,0,0,0,2015,"2015-02-07",27.4,0,449
"32",0,1,0,0,0,0,0,2015,"2015-02-09",37.1,0,547
"33",0,0,0,0,0,1,0,2015,"2015-02-10",36.4,0,571
"34",0,0,0,0,0,0,1,2015,"2015-02-11",32.6,0,610
"35",0,0,0,0,1,0,0,2015,"2015-02-12",31,0,526
"36",1,0,0,0,0,0,0,2015,"2015-02-13",21.8,0,757
"37",0,0,1,0,0,0,0,2015,"2015-02-14",20.6,1,436
"38",0,0,0,1,0,0,0,2015,"2015-02-15",25.7,1,454
"39",0,0,0,0,0,1,0,2015,"2015-02-17",21.7,0,620
"40",0,0,0,0,0,0,1,2015,"2015-02-18",30.6,0,626
"41",0,0,0,0,1,0,0,2015,"2015-02-19",27,0,515
"42",1,0,0,0,0,0,0,2015,"2015-02-20",14.1,0,621
"43",0,0,1,0,0,0,0,2015,"2015-02-21",21.9,0,517
"44",0,0,0,1,0,0,0,2015,"2015-02-22",36,1,519
"45",0,1,0,0,0,0,0,2015,"2015-02-23",29.4,1,574
"46",0,0,0,0,0,1,0,2015,"2015-02-24",14.3,0,580
"47",0,0,0,0,0,0,1,2015,"2015-02-25",29.9,0,628
"48",0,0,0,0,1,0,0,2015,"2015-02-26",28,1,539
"49",1,0,0,0,0,0,0,2015,"2015-02-27",24.2,0,703
"50",0,0,1,0,0,0,0,2015,"2015-02-28",22.2,0,538
"51",0,0,0,1,0,0,0,2015,"2015-03-01",23.1,0,693
"52",0,1,0,0,0,0,0,2015,"2015-03-02",33.4,0,650
"53",0,0,0,0,0,1,0,2015,"2015-03-03",27,0,631
"54",0,0,0,0,0,0,1,2015,"2015-03-04",36.1,1,574
"55",0,0,1,0,0,0,0,2015,"2015-03-07",25,0,578
"56",0,0,0,1,0,0,0,2015,"2015-03-08",33.8,0,464
"57",0,1,0,0,0,0,0,2015,"2015-03-09",35.6,0,661
"58",0,0,0,0,0,1,0,2015,"2015-03-10",36.5,0,584
"59",0,0,0,0,0,0,1,2015,"2015-03-11",42.1,1,565
"60",0,0,0,0,1,0,0,2015,"2015-03-12",38.1,0,586
"61",1,0,0,0,0,0,0,2015,"2015-03-13",31.1,0,609
"62",0,0,1,0,0,0,0,2015,"2015-03-14",38.7,1,507
"63",0,0,0,1,0,0,0,2015,"2015-03-15",38.5,0,459
"64",0,1,0,0,0,0,0,2015,"2015-03-16",32.9,0,529
"65",0,0,0,0,0,1,0,2015,"2015-03-17",38.6,0,528
"66",0,0,0,0,0,0,1,2015,"2015-03-18",31,0,547
"67",0,0,0,0,1,0,0,2015,"2015-03-19",27.6,0,582
"68",1,0,0,0,0,0,0,2015,"2015-03-20",30.3,0,570
"69",0,0,1,0,0,0,0,2015,"2015-03-21",34.2,0,507
"70",0,0,0,1,0,0,0,2015,"2015-03-22",35.1,0,432
"71",0,1,0,0,0,0,0,2015,"2015-03-23",27.2,0,586
"72",0,0,0,0,0,1,0,2015,"2015-03-24",31.4,0,601
"73",0,0,0,0,0,0,1,2015,"2015-03-25",33.6,0,538
"74",0,0,0,0,1,0,0,2015,"2015-03-26",42.6,1,525
"75",1,0,0,0,0,0,0,2015,"2015-03-27",42.4,1,532
"76",0,0,1,0,0,0,0,2015,"2015-03-28",37.4,0,459
"77",0,0,0,1,0,0,0,2015,"2015-03-29",34.9,0,505
"78",0,1,0,0,0,0,0,2015,"2015-03-30",36.8,0,556
"79",0,0,0,0,0,1,0,2015,"2015-03-31",39.4,0,628
"80",0,0,0,0,0,0,1,2015,"2015-04-01",37.9,0,648
"81",0,0,0,0,1,0,0,2015,"2015-04-02",37.1,0,653
"82",1,0,0,0,0,0,0,2015,"2015-04-03",45,0,491
"83",0,0,1,0,0,0,0,2015,"2015-04-04",47.3,1,507
"84",0,1,0,0,0,0,0,2015,"2015-04-06",43.2,1,510
"85",0,0,0,0,0,1,0,2015,"2015-04-07",44.2,0,452
"86",0,0,0,0,0,0,1,2015,"2015-04-08",41.2,0,457
"87",0,0,0,0,1,0,0,2015,"2015-04-09",39.4,0,452
"88",1,0,0,0,0,0,0,2015,"2015-04-10",43.9,1,486
"89",0,0,1,0,0,0,0,2015,"2015-04-11",47.8,1,576
"90",0,0,0,1,0,0,0,2015,"2015-04-12",45,0,443
"91",0,1,0,0,0,0,0,2015,"2015-04-13",45,0,554
"92",0,0,0,0,0,1,0,2015,"2015-04-14",49.8,0,542
"93",0,0,0,0,0,0,1,2015,"2015-04-15",50.6,1,595
"94",0,0,0,0,1,0,0,2015,"2015-04-16",46.4,0,560
"95",1,0,0,0,0,0,0,2015,"2015-04-17",47.5,1,679
"96",0,0,1,0,0,0,0,2015,"2015-04-18",51.9,1,605
"97",0,0,0,1,0,0,0,2015,"2015-04-19",46.3,0,471
"98",0,1,0,0,0,0,0,2015,"2015-04-20",45.2,0,630
"99",0,0,0,0,0,1,0,2015,"2015-04-21",51.5,1,645
"100",0,0,0,0,0,0,1,2015,"2015-04-22",49.8,0,568
"101",0,0,0,0,1,0,0,2015,"2015-04-23",46.9,0,612
"102",1,0,0,0,0,0,0,2015,"2015-04-24",44,0,676
"103",0,0,1,0,0,0,0,2015,"2015-04-25",43.7,0,592
"104",0,0,0,1,0,0,0,2015,"2015-04-26",46.1,0,477
"105",0,1,0,0,0,0,0,2015,"2015-04-27",49,0,558
"106",0,0,0,0,0,1,0,2015,"2015-04-28",46,0,613
"107",0,0,0,0,0,0,1,2015,"2015-04-29",49.3,0,679
"108",0,0,0,0,1,0,0,2015,"2015-04-30",48.1,0,640
"109",1,0,0,0,0,0,0,2015,"2015-05-01",43.8,0,642
"110",0,0,1,0,0,0,0,2015,"2015-05-02",44.4,0,540
"111",0,0,0,1,0,0,0,2015,"2015-05-03",44.5,1,555
"112",0,1,0,0,0,0,0,2015,"2015-05-04",52.2,0,641
"113",0,0,0,0,0,1,0,2015,"2015-05-05",57.1,0,638
"114",0,0,0,0,0,0,1,2015,"2015-05-06",55.3,0,568
"115",0,0,0,0,1,0,0,2015,"2015-05-07",55.9,0,684
"116",1,0,0,0,0,0,0,2015,"2015-05-08",52.4,1,709
"117",0,0,1,0,0,0,0,2015,"2015-05-09",54.3,1,560
"118",0,0,0,1,0,0,0,2015,"2015-05-10",57,1,549
"119",0,1,0,0,0,0,0,2015,"2015-05-11",57.9,1,645
"120",0,0,0,0,0,1,0,2015,"2015-05-12",58.3,1,684
"121",0,0,0,0,0,0,1,2015,"2015-05-13",59.5,0,655
"122",0,0,0,0,1,0,0,2015,"2015-05-14",54,0,654
"123",1,0,0,0,0,0,0,2015,"2015-05-15",54.4,0,723
"124",0,0,1,0,0,0,0,2015,"2015-05-16",55.5,0,650
"125",0,0,0,1,0,0,0,2015,"2015-05-17",63.1,0,543
"126",0,1,0,0,0,0,0,2015,"2015-05-18",53.9,1,566
"127",0,0,0,0,0,1,0,2015,"2015-05-19",51.4,1,606
"128",0,0,0,0,0,0,1,2015,"2015-05-20",58.8,1,666
"129",0,0,0,0,1,0,0,2015,"2015-05-21",54.8,0,615
"130",1,0,0,0,0,0,0,2015,"2015-05-22",53.8,0,727
"131",0,0,1,0,0,0,0,2015,"2015-05-23",54.8,0,546
"132",0,0,0,1,0,0,0,2015,"2015-05-24",56.5,0,432
"133",0,0,0,0,0,1,0,2015,"2015-05-26",61.1,0,686
"134",0,0,0,0,0,0,1,2015,"2015-05-27",62.4,0,697
"135",0,0,0,0,1,0,0,2015,"2015-05-28",62.4,0,682
"136",1,0,0,0,0,0,0,2015,"2015-05-29",65.4,0,813
"137",0,0,1,0,0,0,0,2015,"2015-05-30",63.3,1,622
"138",0,0,0,1,0,0,0,2015,"2015-05-31",64.7,1,555
"139",0,1,0,0,0,0,0,2015,"2015-06-01",55.9,0,691
"140",0,0,0,0,0,1,0,2015,"2015-06-02",53.4,0,642
"141",0,0,0,0,0,0,1,2015,"2015-06-03",53,0,658
"142",0,0,0,0,1,0,0,2015,"2015-06-04",52.2,0,552
"143",1,0,0,0,0,0,0,2015,"2015-06-05",53.1,0,692
"144",0,0,1,0,0,0,0,2015,"2015-06-06",58,1,598
"145",0,0,0,1,0,0,0,2015,"2015-06-07",59.5,0,559
"146",0,1,0,0,0,0,0,2015,"2015-06-08",59.6,0,634
"147",0,0,0,0,0,1,0,2015,"2015-06-09",64,0,652
"148",0,0,0,0,0,0,1,2015,"2015-06-10",65.2,1,667
"149",0,0,0,0,1,0,0,2015,"2015-06-11",64.6,0,666
"150",1,0,0,0,0,0,0,2015,"2015-06-12",67,1,451
"151",0,0,0,1,0,0,0,2015,"2015-06-14",66.9,0,578
"152",0,1,0,0,0,0,0,2015,"2015-06-15",57.8,0,506
"153",0,0,0,0,0,1,0,2015,"2015-06-16",64.2,1,593
"154",0,0,0,0,0,0,1,2015,"2015-06-17",64.8,1,706
"155",0,0,0,0,1,0,0,2015,"2015-06-18",59.1,0,615
"156",1,0,0,0,0,0,0,2015,"2015-06-19",65.6,0,732
"157",0,0,1,0,0,0,0,2015,"2015-06-20",62,0,505
"158",0,0,0,1,0,0,0,2015,"2015-06-21",64.9,1,620
"159",0,1,0,0,0,0,0,2015,"2015-06-22",67.1,1,774
"160",0,0,0,0,0,1,0,2015,"2015-06-23",65.5,1,703
"161",0,0,0,0,0,0,1,2015,"2015-06-24",70.8,1,778
"162",0,0,0,0,1,0,0,2015,"2015-06-25",68.7,0,670
"163",1,0,0,0,0,0,0,2015,"2015-06-26",66,0,774
"164",0,0,1,0,0,0,0,2015,"2015-06-27",61.5,1,595
"165",0,0,0,1,0,0,0,2015,"2015-06-28",64.4,1,535
"166",0,1,0,0,0,0,0,2015,"2015-06-29",64.3,1,662
"167",0,0,0,0,0,1,0,2015,"2015-06-30",67.1,0,622
"168",0,0,0,0,0,0,1,2015,"2015-07-01",65.5,1,683
"169",0,0,0,0,1,0,0,2015,"2015-07-02",68.7,0,603
"170",1,0,0,0,0,0,0,2015,"2015-07-03",68.3,1,549
"171",0,0,0,1,0,0,0,2015,"2015-07-05",65.8,0,467
"172",0,1,0,0,0,0,0,2015,"2015-07-06",69.2,0,598
"173",0,0,0,0,0,1,0,2015,"2015-07-07",68.1,0,646
"174",0,0,0,0,0,0,1,2015,"2015-07-08",70.6,1,620
"175",0,0,0,0,1,0,0,2015,"2015-07-09",69.1,0,567
"176",1,0,0,0,0,0,0,2015,"2015-07-10",65.2,0,709
"177",0,0,1,0,0,0,0,2015,"2015-07-11",71.8,0,597
"178",0,0,0,1,0,0,0,2015,"2015-07-12",71.5,0,521
"179",0,1,0,0,0,0,0,2015,"2015-07-13",70.9,0,668
"180",0,0,0,0,0,1,0,2015,"2015-07-14",67.4,0,657
"181",0,0,0,0,0,0,1,2015,"2015-07-15",72.3,1,611
"182",0,0,0,0,1,0,0,2015,"2015-07-16",67.3,0,686
"183",1,0,0,0,0,0,0,2015,"2015-07-17",64.9,0,659
"184",0,0,1,0,0,0,0,2015,"2015-07-18",67.8,0,561
"185",0,0,0,1,0,0,0,2015,"2015-07-19",71.4,1,545
"186",0,1,0,0,0,0,0,2015,"2015-07-20",73.4,1,727
"187",0,0,0,0,0,1,0,2015,"2015-07-21",72.6,1,606
"188",0,0,0,0,0,0,1,2015,"2015-07-22",73.7,1,618
"189",0,0,0,0,1,0,0,2015,"2015-07-23",71.9,0,623
"190",1,0,0,0,0,0,0,2015,"2015-07-24",71.7,0,490
"191",0,0,1,0,0,0,0,2015,"2015-07-25",68.5,0,451
"192",0,0,0,1,0,0,0,2015,"2015-07-26",65.8,1,551
"193",0,1,0,0,0,0,0,2015,"2015-07-27",71.1,0,626
"194",0,0,0,0,0,1,0,2015,"2015-07-28",72.4,1,643
"195",0,0,0,0,0,0,1,2015,"2015-07-29",76,1,629
"196",0,0,0,0,1,0,0,2015,"2015-07-30",74.2,0,717
"197",1,0,0,0,0,0,0,2015,"2015-07-31",76.7,0,753
"198",0,0,1,0,0,0,0,2015,"2015-08-01",73.4,1,668
"199",0,0,0,1,0,0,0,2015,"2015-08-02",75.9,0,550
"200",0,1,0,0,0,0,0,2015,"2015-08-03",74,0,705
"201",0,0,0,0,0,1,0,2015,"2015-08-04",75,0,666
"202",0,0,0,0,0,0,1,2015,"2015-08-05",74.5,1,619
"203",0,0,0,0,1,0,0,2015,"2015-08-06",73.5,0,630
"204",1,0,0,0,0,0,0,2015,"2015-08-07",71.2,0,726
"205",0,0,1,0,0,0,0,2015,"2015-08-08",69.7,0,545
"206",0,0,0,1,0,0,0,2015,"2015-08-09",67,0,489
"207",0,1,0,0,0,0,0,2015,"2015-08-10",66.9,1,611
"208",0,0,0,0,0,1,0,2015,"2015-08-11",67.9,0,601
"209",0,0,0,0,0,0,1,2015,"2015-08-12",71.9,1,643
"210",0,0,0,0,1,0,0,2015,"2015-08-13",71.1,1,714
"211",1,0,0,0,0,0,0,2015,"2015-08-14",70.4,0,729
"212",0,0,1,0,0,0,0,2015,"2015-08-15",71.8,1,582
"213",0,0,0,1,0,0,0,2015,"2015-08-16",74.3,0,552
"214",0,1,0,0,0,0,0,2015,"2015-08-17",74.1,0,592
"215",0,0,0,0,0,1,0,2015,"2015-08-18",74.5,1,623
"216",0,0,0,0,0,0,1,2015,"2015-08-19",73.9,1,594
"217",0,0,0,0,1,0,0,2015,"2015-08-20",73.4,1,600
"218",1,0,0,0,0,0,0,2015,"2015-08-21",73.6,1,753
"219",0,0,1,0,0,0,0,2015,"2015-08-22",73.9,1,581
"220",0,0,0,1,0,0,0,2015,"2015-08-23",73.4,1,492
"221",0,1,0,0,0,0,0,2015,"2015-08-24",71.7,1,575
"222",0,0,0,0,0,1,0,2015,"2015-08-25",72.8,0,595
"223",0,0,0,0,0,0,1,2015,"2015-08-26",73.8,0,606
"224",0,0,0,0,1,0,0,2015,"2015-08-27",72.3,0,614
"225",1,0,0,0,0,0,0,2015,"2015-08-28",71.4,0,609
"226",0,0,1,0,0,0,0,2015,"2015-08-29",70.3,0,539
"227",0,0,0,1,0,0,0,2015,"2015-08-30",72.6,0,563
"228",0,1,0,0,0,0,0,2015,"2015-08-31",74.8,0,614
"229",0,0,0,0,0,1,0,2015,"2015-09-01",74.6,0,626
"230",0,0,0,0,0,0,1,2015,"2015-09-02",66,1,654
"231",0,0,0,0,1,0,0,2015,"2015-09-03",74.5,0,665
"232",1,0,0,0,0,0,0,2015,"2015-09-04",70.6,1,643
"233",0,0,1,0,0,0,0,2015,"2015-09-05",66.8,0,541
"234",0,0,0,1,0,0,0,2015,"2015-09-06",66.6,0,504
"235",0,1,0,0,0,0,0,2015,"2015-09-07",73,0,485
"236",0,0,0,0,0,1,0,2015,"2015-09-08",76.4,0,795
"237",0,0,0,0,0,0,1,2015,"2015-09-09",75.8,1,740
"238",0,0,0,0,1,0,0,2015,"2015-09-10",73.8,1,716
"239",1,0,0,0,0,0,0,2015,"2015-09-11",68.6,0,765
"240",0,0,1,0,0,0,0,2015,"2015-09-12",67.7,0,554
"241",0,0,0,1,0,0,0,2015,"2015-09-13",68.2,0,478
"242",0,1,0,0,0,0,0,2015,"2015-09-14",67.6,0,579
"243",0,0,0,0,0,1,0,2015,"2015-09-15",70.8,0,579
"244",0,0,0,0,0,0,1,2015,"2015-09-16",72.8,0,748
"245",0,0,0,0,1,0,0,2015,"2015-09-17",69.3,1,744
"246",1,0,0,0,0,0,0,2015,"2015-09-18",70.1,1,760
"247",0,0,1,0,0,0,0,2015,"2015-09-19",70.4,1,655
"248",0,0,0,1,0,0,0,2015,"2015-09-20",70.7,1,556
"249",0,1,0,0,0,0,0,2015,"2015-09-21",63.9,0,624
"250",0,0,0,0,0,1,0,2015,"2015-09-22",63.5,0,571
"251",0,0,0,0,0,0,1,2015,"2015-09-23",62.4,0,501
"252",0,0,0,0,1,0,0,2015,"2015-09-24",61.5,0,619
"253",1,0,0,0,0,0,0,2015,"2015-09-25",61.2,0,585
"254",0,0,1,0,0,0,0,2015,"2015-09-26",59.4,0,557
"255",0,0,0,1,0,0,0,2015,"2015-09-27",59.4,0,493
"256",0,1,0,0,0,0,0,2015,"2015-09-28",66.8,0,586
"257",0,0,0,0,0,1,0,2015,"2015-09-29",69.3,0,557
"258",0,0,0,0,0,0,1,2015,"2015-09-30",70.5,0,634
"259",0,0,0,0,1,0,0,2015,"2015-10-01",59.7,0,683
"260",1,0,0,0,0,0,0,2015,"2015-10-02",56,0,798
"261",0,0,1,0,0,0,0,2015,"2015-10-03",55.5,0,556
"262",0,0,0,1,0,0,0,2015,"2015-10-04",56.2,0,536
"263",0,1,0,0,0,0,0,2015,"2015-10-05",58.6,0,597
"264",0,0,0,0,0,1,0,2015,"2015-10-06",59.4,0,631
"265",0,0,0,0,0,0,1,2015,"2015-10-07",57,0,668
"266",0,0,0,0,1,0,0,2015,"2015-10-08",59.8,0,666
"267",1,0,0,0,0,0,0,2015,"2015-10-09",58.9,0,764
"268",0,0,1,0,0,0,0,2015,"2015-10-10",59.2,0,649
"269",0,0,0,1,0,0,0,2015,"2015-10-11",56,0,559
"270",0,1,0,0,0,0,0,2015,"2015-10-12",60.2,0,505
"271",0,0,0,0,0,1,0,2015,"2015-10-13",64.4,1,724
"272",0,0,0,0,0,0,1,2015,"2015-10-14",63.8,0,658
"273",0,0,0,0,1,0,0,2015,"2015-10-15",57.1,0,683
"274",1,0,0,0,0,0,0,2015,"2015-10-16",60.1,0,676
"275",0,0,1,0,0,0,0,2015,"2015-10-17",52.7,0,565
"276",0,0,0,1,0,0,0,2015,"2015-10-18",46.1,0,551
"277",0,1,0,0,0,0,0,2015,"2015-10-19",42.8,0,667
"278",0,0,0,0,0,1,0,2015,"2015-10-20",58.2,0,714
"279",0,0,0,0,0,0,1,2015,"2015-10-21",62.7,0,720
"280",0,0,0,0,1,0,0,2015,"2015-10-22",60.5,1,666
"281",1,0,0,0,0,0,0,2015,"2015-10-23",56.2,0,742
"282",0,0,1,0,0,0,0,2015,"2015-10-24",51.5,0,519
"283",0,0,0,1,0,0,0,2015,"2015-10-25",57,0,522
"284",0,1,0,0,0,0,0,2015,"2015-10-26",52.3,0,698
