"","Apr","Aug","Dec","Feb","Jan","Jul","Jun","Mar","May","Nov","Oct","Sep","Fri","Mon","Sat","Sun","Thu","Tue","Wed","year","temp","dewp","wdsp","NUM_COLLISIONS"
"477",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2016,55.5,45.2,11,676
"478",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2016,53.9,44.5,6.7,694
"479",0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2016,56.4,47.9,6.6,782
"480",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2016,55.7,48.8,6.5,568
"481",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2016,56.3,52.2,14.2,571
"482",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2016,59.4,50.3,9.6,652
"483",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2016,54.6,52,10.7,695
"484",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2016,57.9,53.4,8.7,733
"485",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2016,65.7,53.9,7.7,742
"486",0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2016,60,55.8,8.2,767
"487",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2016,62.5,57.3,11.6,627
"488",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2016,64.6,58.2,7.7,566
"489",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2016,62.4,60.5,9,471
"490",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2016,62.8,60.6,10.1,760
"491",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2016,64,56.4,9.1,772
"492",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2016,55.7,53.5,9.3,683
"493",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2016,58.4,55.9,6.7,710
"494",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2016,60.2,58,5.3,635
"495",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2016,58.4,56.9,10.3,466
"496",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2016,62.9,61.1,12.3,758
"497",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2016,61.2,59.8,8.7,709
"498",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2016,61.7,55.2,12.6,763
"499",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2016,59.9,46.7,16.7,686
"500",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2016,59.2,45.1,10.6,818
"501",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2016,58.1,53.3,9.6,584
"502",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2016,66,56,12.5,587
"503",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2016,61.5,47.2,13.3,646
"504",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2016,62.2,50,12.9,717
"505",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2016,63.7,55,8.9,739
"506",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2016,65.2,56.3,6.6,689
"507",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2016,63,51.5,7.4,748
"508",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2016,62.6,53.5,7.3,700
"509",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2016,59.9,51.5,9.8,559
"510",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2016,61.4,55.9,8.6,745
"511",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2016,63.6,59.9,12.2,681
"512",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2016,65.6,60.2,7.9,751
"513",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2016,63,59.4,7,643
"514",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2016,65.3,56.6,7.8,811
"515",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2016,62.1,52.1,8,688
"516",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2016,60.8,49.4,5.7,582
"517",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2016,64.3,58.3,9.3,718
"518",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2016,66.1,64,8.1,675
"519",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2016,67.2,64.8,7.5,687
"520",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2016,68.9,63.6,6.4,761
"521",0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2016,66.9,63.6,8.7,752
"522",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2016,69.4,62.8,11.8,570
"523",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2016,67.2,58,9.6,448
"524",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2016,68.4,62.6,11.7,488
"525",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2016,67.1,65.3,9.2,663
"526",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2016,71.8,65.3,6.5,680
"527",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2016,68.7,66.7,5.9,603
"528",0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2016,65.7,64.2,10,612
"529",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2016,61.7,58.6,10.8,498
"530",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2016,63,60.1,7.7,508
"531",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2016,63.1,58.4,4.9,618
"532",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2016,66.7,61.2,7.3,662
"533",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2016,67.2,63.3,9.2,607
"534",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2016,69.1,65.9,10.9,741
"535",0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2016,70.7,67.9,9.6,798
"536",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2016,73.5,67.3,6.4,623
"537",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2016,70.6,68.7,6.6,574
"538",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2016,71.1,69,10.1,725
"539",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2016,73.8,65.7,10.1,699
"540",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2016,68.3,55.6,6.9,698
"541",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2016,70.4,63.4,7.4,731
"542",0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2016,72.4,68.4,13.5,769
"543",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2016,74.3,68.6,12,650
"544",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2016,73.2,63.2,8.7,566
"545",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2016,71.5,68.8,8.7,698
"546",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2016,75.3,69.3,12.1,688
"547",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2016,75.4,66.3,7,690
"548",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2016,72.2,69,7.2,709
"549",0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2016,70.8,68.3,5.8,774
"550",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2016,70.8,66.9,5.3,599
"551",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2016,67.5,64.8,6.8,529
"552",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2016,68.2,62.4,9.2,569
"553",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2016,66.9,61.9,8.4,602
"554",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2016,67.4,60,7.7,687
"555",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2016,64.2,57.8,4.6,715
"556",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2016,65.3,60.4,5,700
"557",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2016,71.3,67.5,10.7,578
"558",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2016,74.2,65,9.9,540
"559",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2016,71.3,61.3,6.3,632
"560",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2016,71.5,64.7,6.6,650
"561",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2016,70.6,67.2,8.6,618
"562",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2016,73.6,71.8,11.1,672
"563",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2016,74.3,72.2,12.3,729
"564",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2016,75.9,73.3,9.2,614
"565",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2016,75.3,73.3,9.9,521
"566",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2016,77.5,69.4,8.5,643
"567",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2016,73.1,69,7.9,644
"568",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2016,76.5,70,14.7,658
"569",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2016,71.5,65.7,6.1,635
"570",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2016,74.4,65.7,8.2,707
"571",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2016,69.1,62.1,8.5,579
"572",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2016,68.3,63.6,9,512
"573",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2016,73.8,66.7,10.4,669
"574",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2016,69,52.6,10.4,637
"575",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2016,70.1,63.3,8.5,635
"576",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2016,71.7,66.5,10.4,659
"577",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2016,73.4,70,10.1,756
"578",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2016,74.4,64.2,8.3,624
"579",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2016,67.7,61.7,5.8,559
"580",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2016,72.5,66.3,9.5,673
"581",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2016,67.7,59.2,6.1,622
"582",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2016,70.4,65.7,9.1,661
"583",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2016,71.5,67,6.8,675
"584",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2016,69.2,63.2,9.9,697
"585",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2016,63.2,57.5,5.7,498
"586",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2016,65.3,57.4,12.7,466
"587",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2016,69.9,65.8,15.2,626
"588",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2016,70.3,66.8,13.1,648
"589",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2016,68.5,66.8,9,717
"590",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2016,71.4,68.3,10.3,715
"591",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2016,71.9,67,7,598
"592",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2016,71.3,67.8,11.9,538
"593",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2016,65.1,52.1,7.9,648
"594",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2016,64.1,55.9,8.9,779
"595",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2016,68.4,61.8,12.4,779
"596",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2016,64.5,53.4,14.4,757
"597",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2016,57.7,47.7,6.4,780
"598",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2016,62.6,57.6,6,646
"599",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2016,70.6,67.3,11.1,535
"600",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2016,71,68.8,8.1,680
"601",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2016,71.1,69.3,5.6,619
"602",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2016,70,64.4,6.4,621
"603",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2016,67.2,57.8,3.7,660
"604",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2016,66.3,62.1,5.8,812
"605",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2016,60.7,49.5,12.7,612
"606",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2016,57.6,39.4,10.8,572
"607",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2016,55.2,41.1,5.3,623
"608",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2016,65.4,59.8,11,659
"609",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2016,63.1,60.7,11.3,637
"610",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2016,60,54.9,17.8,624
"611",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2016,62,60.2,14,581
"612",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2016,61.3,59.2,9,486
"613",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2016,60.5,56.1,4.4,490
"614",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2016,60.5,54.2,12.4,523
"615",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2016,58.7,53.2,12.9,695
"616",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2016,57.3,50.9,5.8,764
"617",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2016,55.6,49.7,2.7,754
"618",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2016,58.7,55.5,7.7,633
"619",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2016,62.2,59.7,13.8,480
"620",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2016,54.1,43.8,24.8,539
"621",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2016,54.3,42.2,10.1,739
"622",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2016,52.8,46.7,5.2,498
"623",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2016,59.6,56.6,7.3,757
"624",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2016,55.9,45.7,14.2,767
"625",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2016,50.5,38.8,6.2,641
"626",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2016,55.2,47.6,9.3,503
"627",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2016,64.5,59,10,585
"628",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2016,63.8,61.6,6.8,590
"629",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2016,65.6,62.5,11.2,676
"630",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2016,60.4,54.3,10.5,662
"631",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2016,61.3,58.9,12.2,629
"632",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2016,53.7,35.4,21.3,534
"633",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2016,57.5,41.6,12.5,573
"634",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2016,49.1,29.5,14.1,566
"635",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2016,44.7,28.1,14.9,706
"636",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2016,51.8,46.3,18.6,798
"637",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2016,51,44.8,15.8,614
"638",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2016,61.1,52.4,11,557
"639",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2016,48.3,41.9,12.5,655
"640",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2016,46.2,37.1,4.4,732
"641",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2016,55.9,49.9,9.9,665
"642",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2016,58.8,56.2,8.4,689
"643",0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2016,53.6,44.3,12.1,777
"644",0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2016,47.8,33.6,7.9,626
"645",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2016,49.9,42.3,10.5,532
"646",0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2016,47.4,36.7,18.8,699
"647",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2016,47.2,38.2,7.1,620
"648",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2016,51.6,46.1,4.6,541
"649",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2016,49.4,40.5,10.9,706
"650",0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2016,54.9,41,16,665
"651",0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2016,42.1,25.4,13.9,603
"652",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2016,51.3,36.2,14.2,518
"653",0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2016,54.4,44.6,10.8,668
"654",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2016,54.8,50.1,9.9,741
"655",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2016,54.4,49.5,12.8,705
"656",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2016,48.6,43,8.4,707
"657",0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2016,50.9,44.1,18,776
"658",0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2016,50.1,47.2,12.3,692
"659",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2016,47,42.3,14.4,529
"660",0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2016,38.8,23.3,21.2,684
"661",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2016,37.7,21.4,15.1,765
"662",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2016,37.1,23.3,12,807
"663",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2016,42.2,34.3,6,428
"664",0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2016,48.6,43.1,6.9,455
"665",0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2016,47,45,6.3,463
"666",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2016,43.4,34.6,13.2,466
"667",0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2016,39.5,26.7,11.2,647
"668",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2016,43.8,38.5,9.7,752
"669",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2016,52.9,51.3,12.6,730
"670",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2016,53.4,49.7,15.6,734
"671",0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2016,46.4,32.8,12.9,690
"672",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2016,43.8,28.3,15.1,592
"673",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2016,38.2,24.3,14.6,482
"674",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2016,37.9,30.9,6.6,791
"675",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2016,41.7,31.3,11.9,711
"676",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2016,42.8,37.1,7.6,637
"677",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2016,42.7,35.1,6.4,635
"678",0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2016,36.6,19.2,15.4,701
"679",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2016,28.2,9.9,12.8,555
"680",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2016,29.9,13.3,7.5,522
"681",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2016,43.6,40.4,14.2,665
"682",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2016,39.7,26.9,9.7,630
"683",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2016,41.2,31.1,8.2,689
"684",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2016,29.8,14,13.8,749
"685",0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2016,18.2,-2.1,17.8,792
"686",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2016,36.2,31.3,11.5,623
"687",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2016,49.8,48,13.2,521
"688",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2016,35.3,22.9,14.1,722
"689",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2016,34.8,25.3,7,719
"690",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2016,38.8,29,9.7,676
"691",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2016,38.9,32.3,6.5,700
"692",0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2016,39,28.8,12.7,692
"693",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2016,44.1,39.3,10.7,554
"694",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2016,49.8,46.9,17.5,569
"695",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2016,39.1,26.8,9.8,546
"696",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2016,37.3,29.4,10.3,542
"697",0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2016,40.4,29.9,18.2,583
"698",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2016,35.8,21.1,14.1,465
"699",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2017,44.4,33.6,13.4,485
"700",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2017,37.4,28.7,7.1,449
"701",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2017,44.3,40.7,15.2,659
"702",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017,46.5,43.7,13.6,590
"703",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2017,36.4,19.7,15.4,552
"704",0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2017,31.7,25.8,8.9,600
"705",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2017,18.3,5.7,11,669
"706",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2017,35.6,26.3,13.6,597
"707",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017,45,40.9,15.1,629
"708",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2017,47.8,45.5,12.6,646
"709",0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2017,46.8,37.5,12.6,604
"710",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2017,29.8,13.4,10.2,495
"711",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2017,33.6,24.8,10.8,490
"712",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2017,31.6,20.7,6.2,477
"713",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2017,40,30.9,8.4,657
"714",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017,41.6,38.5,13.8,549
"715",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2017,40.7,36.9,7.6,610
"716",0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2017,39.9,32.5,4.3,605
"717",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2017,42.3,37.5,7.5,475
